S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	200230	200201	1	ec_ill_ec_contig2	contig_37	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	200202	200686	ec_ill_ec_contig98	contig_37	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	15362	216046	200687	ec_ill_ec_contig54	contig_37	99.79		True
fake: not a misassembly [fragmentation of reference genome]
22	507	216599	216114	ec_ill_ec_contig104	contig_37	91.77		True
local misassembly [fragmentation of reference genome]
1	97294	313970	216695	ec_ill_ec_contig19	contig_37	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2582	313971	316497	ec_ill_ec_contig71	contig_37	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	576	316713	317288	ec_ill_ec_contig95	contig_37	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	317289	324978	ec_ill_ec_contig61	contig_37	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	325433	324979	ec_ill_ec_contig101	contig_37	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	352778	325434	ec_ill_ec_contig46	contig_37	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	352779	353351	ec_ill_ec_contig96	contig_37	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
569	912	353694	353352	ec_ill_ec_contig85	contig_37	93.45		True
translocation
1	1970	355663	353695	ec_ill_ec_contig74	contig_37	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	356636	355664	ec_ill_ec_contig82	contig_37	99.45		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14377	356637	371009	ec_ill_ec_contig55	contig_37	99.96		True
translocation
1	384	371393	371010	ec_ill_ec_contig50	contig_37	98.97		True
fake: not a misassembly [fragmentation of reference genome]
1	395	371513	371907	ec_ill_ec_contig9	contig_37	97.18		True
translocation
1	18741	371908	390648	ec_ill_ec_contig51	contig_37	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	391201	390716	ec_ill_ec_contig104	contig_37	91.77		True
local misassembly [fragmentation of reference genome]
1	31688	391297	422982	ec_ill_ec_contig42	contig_37	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	12868	435847	422983	ec_ill_ec_contig57	contig_37	99.97		True
local misassembly [fragmentation of reference genome]
22	507	435943	436428	ec_ill_ec_contig104	contig_37	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	98775	535257	436496	ec_ill_ec_contig18	contig_37	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	536488	535258	ec_ill_ec_contig79	contig_37	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
57763	229060	707776	536489	ec_ill_ec_contig3	contig_37	99.97		True
local misassembly
1	57666	765433	707777	ec_ill_ec_contig3	contig_37	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	765434	766006	ec_ill_ec_contig96	contig_37	99.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
551	912	766368	766007	ec_ill_ec_contig85	contig_37	94.88		True
translocation
56	550	766863	766369	ec_ill_ec_contig102	contig_37	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
